id,label,count,type
225768,Sheath Line Tip Cultured,204,Checkbox
227590,GI #3 Tube Place Method,203,Text
229470,24 Gauge Dressing Occlusive,203,Checkbox
228609,Impaired Skin #10- Dressing Status,202,Text
229554,Avalon Position,201,Text
229854,Pressures Off (CH),200,Checkbox
224728,Peak Exp Flow Rate,198,Numeric
228788,Pressure ulcer #6- Cleanse,192,Text
228821,Pressure ulcer #9- Stage,192,Text
227776,Skeletal Traction #2 - Pounds,190,Numeric
228810,Pressure ulcer #8- Dressing status,186,Text
227848,Transfer,182,Text
228751,Pressure ulcer #9- Surrounding tissue,181,Text
229421,ROS-General,181,Text
229034,Incision Appearance #8,180,Text
229019,Incision #7- Cleanse,177,Text
228628,Pressure Ulcer #9- Width,176,Numeric
228731,Pressure ulcer #9- Length,176,Numeric
227916,Rest HR -  Aerobic Activity Response,170,Numeric
229042,Incision Closure #8,169,Text
225743,Midline Discontinued,168,Text
229864,Pressure Injury Location,168,Text
229553,Avalon Line Site Appear,167,Text
227847,Sit to Stand,166,Text
227839,Home Management,164,Text
228167,Impella Dressing Occlusive,164,Checkbox
227841,Community Integration,163,Text
229038,Incision #8- Dressing Status,163,Text
227919,Rest O2 Sat - Aerobic Activity Response,162,Numeric
228741,Pressure ulcer #9- Wound Base,162,Text
227773,Traction/Immobile #3,161,Text
228862,Impaired Skin #10- Type,161,Text
227915,Position - Rest - Aerobic Activity Response,160,Text
228204,Tandem Heart Access Line Catheter Length,160,Numeric
229374,AT (Antithrombin funct),154,Numeric with tag
227840,Money Management,152,Text
228616,Pressure Ulcer #7- Depth,150,Numeric
227918,Rest RR - Aerobic Activity Response,148,Numeric
229046,Incision Drainage #8,148,Text
228526,Impaired Skin #9- Cleanse,147,Text
224449,Traction/Immobile #2,138,Text
229548,EKOS Position,138,Text
228841,Pressure ulcer #9- Tunneling present,137,Text
228851,Pressure ulcer #9- Undermining present,137,Text
225726,Tunneled (Hickman) Line Tip Cultured,135,Checkbox
228964,Nutrition  NCP - Goal,135,Text
224455,PT Splint Location #4,132,Text
227640,Medication Added Units #2 (Peritoneal Dialysis),129,Text
228912,Altered Skin Integrity NCP - Goal,124,Text
225398,Triple Introducer Zero/Calibrate,123,Checkbox
229238,FiO2 Challenge,123,Text
227448,Gentamicin (Peak),121,Numeric with tag
227905,Patient agrees with the above goals and is willing to participate in the rehabilitation program,121,Checkbox
229425,ROS-Respiratory,120,Text
227639,Medication Added Amount  #2 (Peritoneal Dialysis),119,Numeric
228769,Pressure ulcer #7- Drainage amount,119,Text
229050,Incision Drainage Amount #8,118,Text
229426,ROS-GI,116,Text
228779,Pressure ulcer #7- Odor,114,Checkbox
227923,Activity HR - Aerobic Activity Response,112,Numeric
227922,Position - Activity - Aerobic Activity Response,109,Text
228789,Pressure ulcer #7- Cleanse,109,Text
227930,Recovery HR - Aerobic Activity Response,108,Numeric
229239,FiO2 Challenge Result,108,Text
227647,Clot Size (cm),107,Numeric
228547,Pressure Ulcer #9- Treatment,106,Text
227933,Recovery O2 sat - Aerobic Activity Response,104,Numeric
228760,Pressure ulcer #8- Drainage,102,Text
229547,EKOS site,102,Text
224743,Vd/Vt Ratio,100,Numeric
227926,Activity O2 sat - Aerobic Activity Response,100,Numeric
227929,Position - Recovery - Aerobic Activity Response,100,Text
227925,Activity RR - Aerobic Activity Response,99,Numeric
229339,Domestic Violence NCP - Interventions,97,Text
229545,EKOS Line Site Appear,93,Text
228811,Pressure ulcer #9- Dressing status,90,Text
227932,Recovery RR - Aerobic Activity Response,88,Numeric
225759,RIC Reason Discontinued,86,Text
225196,PT Splint Status #4,85,Text
225748,Indwelling Port (PortaCath) Discontinued,85,Text
227450,Tobramycin (Peak),81,Numeric with tag
227853,Other (Activity); Specify,79,Text
228446,Angio Appearance # 4,79,Text
228448,Angio Dressing # 4,79,Text
226170,Head of Bed Measurement,77,Numeric
228527,Impaired Skin #10- Cleanse,76,Text
228711,Time spent,76,Numeric
228742,Pressure ulcer #10- Wound Base,76,Text
228558,Pressure Ulcer #10- Type,74,Text
229813,Reason for Trigger (RN),74,Text
228617,Pressure Ulcer #8- Depth,73,Numeric
228515,Pressure Ulcer #10- Location,71,Text
229424,ROS-Cardiac,67,Text
228450,Angio Site # 4,65,Text
228618,Pressure Ulcer #9- Depth,64,Numeric
228752,Pressure ulcer #10- Surrounding tissue,64,Text
228959,Coping/Knowledge Deficit  NCP - outcomes met,64,Text
229546,EKOS US,60,Text
229873,Emergency Equipment at bedside (CH),60,Text
224450,Traction/Immobile #3,59,Text
229874,Flow Sensor repositioned (CH),59,Text
229875,Oxygenator visible (CH),59,Text
229876,Pump plugged into RED outlet (CH),59,Text
229877,Suction events (CH),59,Text
229878,Circuit inspected for clot (CH),59,Text
229879,Cannula sites visually inspected (CH),59,Text
228780,Pressure ulcer #8- Odor,57,Checkbox
228822,Pressure ulcer #10- Stage,57,Text
227655,Reflexes UE,55,Text
228770,Pressure ulcer #8- Drainage amount,55,Text
228790,Pressure ulcer #8- Cleanse,55,Text
225734,Presep Catheter Line Tip Cultured,54,Checkbox
220125,Left Ventricular Assit Device Flow,53,Numeric
228629,Pressure Ulcer #10- Width,50,Numeric
228732,Pressure ulcer #10- Length,50,Numeric
228392,Alsius Bath Temp,48,Numeric
229422,ROS-HEENT,48,Text
228761,Pressure ulcer #9- Drainage,47,Text
227654,Reflexes LE,46,Text
228189,CO-Tandem Heart Flow,46,Numeric
227881,Pain (0-10),45,Text
225731,Pheresis Catheter Line Tip Cultured,44,Checkbox
229020,Incision #8- Cleanse,44,Text
229423,ROS-Neuro,43,Text
229017,Incision #9- Location,41,Text
229030,Incision #9- Treatment,38,Text
229343,Domestic Violence NCP - Plan revised,38,Text
229432,ROS-Psych,38,Text
229431,ROS-Extremeties / MSK,37,Text
229872,Flutter Valve,36,Checkbox
229862,Forehead SpO2 Sensor in Place,35,Checkbox
229342,Domestic Violence NCP - Problem resolved,34,Text
228170,Impella Line Discontinued,33,Text
228995,Discharge NCP - Goal,33,Text
229035,Incision Appearance #9,33,Text
229474,24 Gauge Reason Discontinued,32,Text
229039,Incision #9- Dressing Status,31,Text
229863,Forehead Sensor Position Changed,31,Checkbox
224315,ABI Brachial BP L,30,Numeric
224317,ABI Ankle BP R,30,Numeric
228812,Pressure ulcer #10- Dressing status,30,Text
225746,Pheresis Catheter Discontinued,29,Text
228842,Pressure ulcer #10- Tunneling present,29,Text
228968,Nutrition  NCP - outcomes met,29,Text
224363,VAD Beat Rate L,28,Numeric
226541,ScvO2 Central Venous O2% Sat,28,Numeric
228771,Pressure ulcer #9- Drainage amount,28,Text
228452,Compression device # 4,27,Text
228548,Pressure Ulcer #10- Treatment,27,Text
225749,Presep Catheter Discontinued,24,Text
228781,Pressure ulcer #9- Odor,24,Checkbox
229043,Incision Closure #9,24,Text
229047,Incision Drainage #9,24,Text
224314,ABI Brachial BP R (Impella),22,Numeric
224318,ABI Ankle BP L (Impella),22,Numeric
226745,APACHE II Predecited Death Rate,22,Numeric
228791,Pressure ulcer #9- Cleanse,22,Text
228852,Pressure ulcer #10- Undermining present,22,Text
229044,Incision Closure #10,22,Text
225411,Patient on vent,21,Text
226738,AgeApacheIIScore,20,Numeric
226748,APACHEII-Renal failure,20,Checkbox
226743,APACHE II,19,Numeric
226744,APACHE II PDR - Adjusted,19,Numeric
226751,CreatinineApacheIIScore,19,Numeric
226755,GcsApacheIIScore,19,Numeric
226760,HCO3Score,19,Numeric
226761,HematocritApacheIIScore,19,Numeric
226763,HrApacheIIScore,19,Numeric
226765,MapApacheIIScore,19,Numeric
226767,OxygenApacheIIScore,19,Numeric
226768,PhApacheIIScore,19,Numeric
226771,PotassiumApacheIIScore,19,Numeric
226773,RrApacheIIScore,19,Numeric
226775,SodiumApacheIIScore,19,Numeric
226777,TempApacheIIScore,19,Numeric
226779,WbcApacheIIScore,19,Numeric
229031,Incision #10- Treatment,19,Text
229051,Incision Drainage Amount #9,19,Text
220283,Resistance,18,Numeric
225736,Triple Introducer Line Tip Cultured,18,Checkbox
225954,Dialysis Access Type,18,Text
226739,AgeApacheIIValue,18,Numeric
226756,GCSEyeApacheIIValue,18,Text
226757,GCSMotorApacheIIValue,18,Text
226758,GCSVerbalApacheIIValue,18,Text
226764,HrApacheIIValue,18,Numeric
226766,MapApacheIIValue,18,Numeric
226774,RRApacheIIValue,18,Numeric
226778,TempApacheIIValue,18,Numeric
226762,HematocritApacheIIValue,17,Numeric
226772,PotassiumApacheIIValue,17,Numeric
226776,SodiumApacheIIValue,17,Numeric
226780,WBCApacheIIValue,17,Numeric
227854,Weight Bearing Status,17,Text
229018,Incision #10- Location,17,Text
226752,CreatinineApacheIIValue,16,Numeric
226759,HCO3ApacheIIValue,16,Numeric
226749,ChpApacheIIScore,15,Numeric
226753,DswfApacheScore,15,Numeric
228999,Discharge NCP - Outcomes met,15,Text
229048,Incision Drainage #10,15,Text
226769,PHApacheIIValue,14,Numeric
227453,Vancomycin (Peak),14,Numeric with tag
225741,Tunneled (Hickman) Line Discontinued,13,Text
226754,FiO2ApacheIIValue,13,Numeric
226991,APACHEIII,13,Numeric
226993,ApacheIV_LOS,13,Numeric
228619,Pressure Ulcer #10- Depth,13,Numeric
229036,Incision Appearance #10,13,Text
229566,Plan-Nutritional,13,Text
228762,Pressure ulcer #10- Drainage,12,Text
229005,Self harm NCP - Outcomes met,12,Text
225751,Triple Introducer Discontinued,11,Text
229429,ROS-Heme / Lymph,11,Text
229834,Waveform Peak (VAD),11,Numeric
229835,Waveform Trough (VAD),11,Numeric
227777,Skeletal Traction #3 - Pounds,10,Numeric
228146,ABI Brachial BP R,10,Numeric
228206,Tandem Heart Access Line Discontinued,10,Text
228217,Tandem Heart Return Cannula Discontinued,10,Text
229040,Incision #10- Dressing Status,10,Text
229558,Cardiac Assist Cannula Discontinued,10,Text
229568,Plan-Hematology,10,Text
226737,AaDO2ApacheIIValue,9,Numeric
226980,AgeScore_ApacheIV,8,Numeric
226982,AlbuminScore_ApacheIV,8,Numeric
226984,Apache IV Age,8,Numeric
226994,ApacheIV_Mortality prediction,8,Numeric
226995,ApacheIV_Natural antilog,8,Numeric
226996,APS,8,Numeric
226999,BiliScore_ApacheIV,8,Numeric
227000,BUN_ApacheIV,8,Numeric
227001,BunScore_ApacheIV,8,Numeric
227004,ChronicScore_ApacheIV,8,Numeric
227005,Creatinine_ApacheIV,8,Numeric
227006,CreatScore_ApacheIV,8,Numeric
227013,GcsScore_ApacheIV,8,Numeric
227015,Glucose_ApacheIV,8,Numeric
227016,GlucoseScore_ApacheIV,8,Numeric
227017,Hematocrit_ApacheIV,8,Numeric
227019,HrScore_ApacheIV,8,Numeric
227020,HtScore_ApacheIV,8,Numeric
227021,Intubated_ApacheIV,8,Checkbox
227024,MapScore_ApacheIV,8,Numeric
227035,OxygenScore_ApacheIV,8,Numeric
227038,PHPaCO2Score_ApacheIV,8,Numeric
227051,RRScore_ApacheIV,8,Numeric
227052,Sodium_ApacheIV,8,Numeric
227053,SodiumScore_ApacheIV,8,Numeric
227055,TempScore_ApacheIV,8,Numeric
227059,UrineScore_ApacheIV,8,Numeric
227060,Use A-aDO2,8,Checkbox
227062,WBC_ApacheIV,8,Numeric
227063,WBCScore_ApacheIV,8,Numeric
227519,Urine output_ApacheIV,8,Numeric
228145,ABI Ankle BP L,8,Numeric
229427,ROS-GU,8,Text
229544,EKOS Line Discontinued,8,Text
229561,Plan-Cardiac,8,Text
224454,Traction/Immobile Location #4,7,Text
226990,Apache IV PaFiRatio,7,Numeric
226998,Bilirubin_ApacheIV,7,Numeric
227018,HR_ApacheIV,7,Numeric
227023,MAP_ApacheIV,7,Numeric
227050,RR_ApacheIV,7,Numeric
227054,TemperatureF_ApacheIV,7,Numeric
227774,Traction/Immobile #4,7,Text
229563,Plan-Respiratory,7,Text
227010,FiO2_ApacheIV,6,Numeric
227428,SOFA Score,6,Numeric
228772,Pressure ulcer #10- Drainage amount,6,Text
228792,Pressure ulcer #10- Cleanse,6,Text
229539,ICP - Camino marked,6,Checkbox
227036,PCO2_ApacheIV,5,Numeric
227037,PH_ApacheIV,5,Numeric
227850,Commode,5,Text
227855,Assistive Device,5,Text
228782,Pressure ulcer #10- Odor,5,Checkbox
229052,Incision Drainage Amount #10,5,Text
229428,ROS-Skin,5,Text
229430,ROS-Endocrine,5,Text
229836,Low Speed Limit (VAD),5,Text
226981,Albumin_ApacheIV,4,Numeric
224726,O2 Consumption,3,Numeric
224816,GI #2 Tube Place Method,3,Text
227458,Procan,3,Numeric with tag
227459,Procan Napa,3,Numeric with tag
228181,ITBVI (PiCCO),3,Numeric
229562,Plan-Neuro,3,Text
225656,Freeform Chemistry,2,Numeric
226983,Apache IV A-aDO2,2,Numeric
226997,ARF,2,Checkbox
228703,Musculoskeletal,2,Text
229552,Avalon Line Discontinued,2,Text
229567,Plan-Renal/GU,2,Text
223059,Intubation - Details,1,Text
224727,Resting Energy Expenditure,1,Numeric
224745,Respiratory Quotient,1,Numeric
225657,Freeform Coags,1,Numeric
227039,PO2_ApacheIV,1,Numeric
227122,Neuro Drain Landmark,1,Text
228119,Depth at which wedge obtained (PA Line),1,Numeric
228326,PC Sacrament of the Sick,1,Text
228708,Renal,1,Text
229564,Plan-Abdominal/GI,1,Text
229571,Plan-MSK/Skin/Wound,1,Text
229635,Applied Cognitive (AM-PAC),1,Text
220069,Left Artrial Pressure,0,Numeric
220218,Vital Capacity,0,Numeric
220541,ZFibrinogen,0,Numeric
220560,ZProthrombin time,0,Numeric
220561,ZINR,0,Numeric
220562,ZPTT,0,Numeric
220574,ZAlbumin,0,Numeric
220611,ZCortisol,0,Numeric
220612,ZC Reactive Protein (CRP),0,Numeric
220640,ZPotassium (serum),0,Numeric
220799,ZSpecific Gravity (urine),0,Numeric
222871,Mallampati classification (Intubation),0,Text
223804,TOF Response/Twitch,0,Text
223851,Rate,0,Text
223867,Additional Settings,0,Text
223870,Wean,0,Text
223871,Physio,0,Text
223877,ZCath Lab Intake,0,Numeric
223878,ZOR Intake,0,Numeric
223879,ZPACU Intake,0,Numeric
223880,ZFree Form Intake,0,Numeric
223881,ZGU Irrigant Intake,0,Numeric
223933,Heat Sounds,0,Text
223957,Pacer Rate,0,Text
223964,Transcutaneous Pacer,0,Text
223969,Transcutaneous Pacer Rate,0,Numeric
224078,Education Handout,0,Text
224135,Dialysis Access Site,0,Text
224139,Dialysis Site Appearance,0,Text
224336,Type of catheter (CVL),0,Text
224337,Insertion site (CVL),0,Text
224339,Guidewire exchange (CVL),0,Text
224340,Side (CVL),0,Text
224341,Acuity (CVL),0,Text
224345,Barrier precautions in place (CVL),0,Text
224347,Timeout performed by (CVL),0,Text
224348,Patient identified correctly (CVL),0,Text
224349,Verification of (CVL),0,Text
224351,Number of attempts required to place line (CVL),0,Text
224380,Neuro Waveform Appearance,0,Text
224451,Traction/Immobile #4,0,Text
224468,Ultrasound (CVL),0,Text
224469,Medications / anesthetic (PA line),0,Text
224472,Indications (PA line),0,Text
224476,Insertion site (PA line),0,Text
224478,Type of catheter (PA line),0,Text
224479,Complications (PA line),0,Text
224489,Indication (LP),0,Text
224490,Site cleansed with ChloraPrep(TM) (LP),0,Checkbox
224491,Lidocaine 1% (LP),0,Numeric
224495,Patient position (LP),0,Text
224496,Entry site (LP),0,Text
224498,Amount of fluid removed (LP),0,Numeric
224499,Fluid removed (LP),0,Text
224503,Patient (THCEN),0,Text
224504,With ultrasound (THCEN),0,Text
224505,Lidocaine 1% (THCEN),0,Numeric
224506,Conscious sedation (THCEN),0,Checkbox
224508,Location (PICC),0,Text
224511,Type of catheter (PICC),0,Text
224512,Insertion site (PICC),0,Text
224515,Timeout performed by (PICC),0,Text
224517,Patient identified correctly (PICC),0,Text
224568,Barrier precautions in place (PICC),0,Text
224571,Guidewire exchange (PICC),0,Text
224577,Side (PICC),0,Text
224581,Ultrasound (PICC),0,Text
224582,Verification of (PICC),0,Text
224584,Number of attempts required to place line (PICC),0,Text
224596,Acuity (PICC),0,Text
224604,Thermodilution (PA line),0,Checkbox
224605,Fick (PA line),0,Checkbox
224617,Timeout performed by (PA line),0,Text
224618,Patient identified correctly (PA line),0,Text
224619,Verification of (PA line),0,Text
224624,Barrier precautions in place (PA line),0,Text
224629,Number of operators (CVL),0,Text
224699,ZAuto Peep Level,0,Numeric
224703,ZATC Tube #,0,Numeric
224718,RR > 35 for > 5 min,0,Text
224719,SaO2 < 90% > 2 min,0,Text
224720,Arrythmia,0,Text
224721,HR > 140,0,Text
224723,Accessory Muscle Use,0,Text
224748,Cont Neb - Dose (mg/hr/drug),0,Numeric
224764,Neuro Drain Location,0,Text
224765,Neuro Drain Head of Bed,0,Text
224818,GI #3 Tube Place Method,0,Text
224826,ZHCO3 (serum),0,Numeric
224864,ZTrach Care,0,Text
225242,Indication (THCEN),0,Text
225244,Side (THCEN),0,Text
225245,Patient position (THCEN),0,Text
225246,Fluid Removed (THCEN),0,Numeric
225247,Fluid Removed Description (THCEN),0,Text
225250,Complications (THCEN),0,Text
225254,Indication (PACEN),0,Text
225255,Ultrasound (PACEN),0,Text
225256,Insertion site prepped and draped (PACEN),0,Checkbox
225257,Lidocaine 1% (PACEN),0,Numeric
225260,Entry site (PACEN),0,Text
225261,Fluid removed (PACEN),0,Numeric
225262,Fluid removed description (PACEN),0,Text
225267,Difficult to Intubate,0,Checkbox
225271,Induction/Drugs/Doses (Intubation),0,Text
225277,ETT Position (cm at teeth),0,Numeric
225278,ETT Route,0,Text
225281,Indications (PICC),0,Text
225283,Hand Cleansing Prior to Procedure (PICC),0,Checkbox
225284,PICC Ordered on POE,0,Checkbox
225285,Catheter repositioned (PICC),0,Text
225287,Transparent dressing applied and dated (PICC),0,Checkbox
225288,Follow-up X-RAY Ordered (PICC),0,Checkbox
225289,Attending/Supervisor is Clinician Operator (PICC),0,Checkbox
225290,Present during key moments and agree with checklist (PICC),0,Checkbox
225291,Indication (Intubation),0,Text
225292,Unable to complete Airway Assessment (Intubation),0,Checkbox
225294,Mouth Opening (Intubation),0,Text
225295,Thyromental Distance (Intubation),0,Text
225296,Mandibular Prognatism (Intubation),0,Text
225297,Teeth/Dentition (Intubation),0,Text
225298,Neck ROM (Intubation),0,Text
225300,No Drugs Administered (Intubation),0,Checkbox
225301,RSI (Intubation),0,Checkbox
225302,Pre-Oxygentated (Intubation),0,Checkbox
225303,Mask Ventilation (Intubation),0,Text
225304,Blade / Equipment (Intubation),0,Text
225306,Number of Attempts (Intubation),0,Text
225307,Oral ETT,0,Checkbox
225308,Nasal ETT,0,Checkbox
225414,Home without services,0,Checkbox
225485,Insertion kit used (THCEN),0,Checkbox
225486,Hand cleansing prior to procedure (THCEN),0,Checkbox
225487,Barrier precautions in place (THCEN),0,Text
225488,Follow-up X-RAY Ordered (THCEN),0,Checkbox
225489,Site cleansed with ChloraPrep (THCEN),0,Checkbox
225490,Timeout Performed by (THCEN),0,Text
225491,Patient identified correctly by 2 means (THCEN),0,Text
225492,Verification of (THCEN),0,Text
225498,Timeout performed by (PACEN),0,Text
225499,Patient identified correctly by 2 means (PACEN),0,Text
225500,Verification of (PACEN),0,Text
225501,Insertion kit used (PACEN),0,Checkbox
225503,Hand cleansing prior to procedure (PACEN),0,Checkbox
225504,Site cleaned with ChloraPrep (PACEN),0,Checkbox
225506,Barrier precautions in place (PACEN),0,Text
225510,Patient (Bronch),0,Text
225511,Indications (Bronch),0,Text
225513,Route (Bronch),0,Text
225514,Type (Bronch),0,Text
225516,Location (Bronch),0,Text
225518,Services (Bronch),0,Text
225524,Complications (Bronch),0,Text
225526,Bronchoalveolar lavage (BAL) / washing (Bronch),0,Checkbox
225527,Endobronchial ultrasound (EBUS) (Bronch),0,Checkbox
225528,Brushings (Bronch),0,Checkbox
225529,Transbronchial biopsy (Bronch),0,Checkbox
225530,Transbronchial needle aspirate (Bronch),0,Checkbox
225531,Conscious sedation used (Bronch),0,Checkbox
225532,Photodynamic therapy PDT (Bronch),0,Checkbox
225533,Autofluorescence AF (Bronch),0,Checkbox
225536,Hand cleansing prior to procedure (Bronch),0,Checkbox
225538,Barrier precautions in place (Bronch),0,Text
225539,Timeout performed by (Bronch),0,Text
225540,Patient identified correctly (Bronch),0,Text
225541,Verification of (Bronch),0,Text
225550,Side (A-Line),0,Text
225552,Insertion site (A-Line),0,Text
225556,Replaced previous Arterial line over wire,0,Checkbox
225565,Insertion kit used (A-Line),0,Checkbox
225567,Hand cleansing prior to procedure (A-Line),0,Checkbox
225568,Site cleaned with ChloraPrep(TM) (A-Line),0,Checkbox
225571,Number of attempts required to place line (A-Line),0,Text
225573,Transparent dressing applied and dated (A-Line),0,Checkbox
225575,Arterial Line ordered on POE,0,Checkbox
225578,Indications (CVL),0,Text
225580,Is alternative vascular access present (CVL),0,Checkbox
225581,Location (CVL),0,Text
225585,ETT Depth (Intubation),0,Text
225586,Stylette (Intubation),0,Checkbox
225587,Bougie (Intubation),0,Checkbox
225588,Tube Secured (Intubation),0,Checkbox
225590,Tracheal Confirmation (Intubation),0,Text
225592,ETT Size (Intubation),0,Text
225593,Best Larynx View Obtained (Intubation),0,Text
225596,Timeout Performed by (LP),0,Text
225597,Patient identified correctly (LP),0,Text
225598,Verification of (LP),0,Text
225599,Insertion kit used (LP),0,Checkbox
225601,Hand cleansing prior to procedure (LP),0,Checkbox
225602,Barrier precautions in place (LP),0,Text
225607,Hand cleansing prior to procedure (PA Line),0,Checkbox
225608,Insertion kit used (PA line),0,Checkbox
225609,Site cleaned with ChloraPrep(TM) (PA line),0,Checkbox
225615,Location (PA line),0,Text
225622,ZBrain Natiuretic Peptide (BNP),0,Numeric
225623,Number of attempts require to place line (PA line),0,Text
225629,Guidewire (PA Line),0,Text
225630,Ultrasound (PA line),0,Text
225631,Side (PA line),0,Text
225632,ZCK-MB,0,Numeric
225633,Acuity (PA line),0,Text
225644,ZDigoxin,0,Numeric
225645,ZPhenytoin (Dilantin),0,Numeric
225646,Transparent dressing applied and dated (PA line),0,Checkbox
225647,PA line ordered on POE,0,Checkbox
225648,Follow-up X-RAYordered (PA Line),0,Checkbox
225655,ZFK506,0,Numeric
225658,Freeform Drug Level,0,Numeric
225659,Freeform Enzymes,0,Numeric
225660,Freeform Hematology,0,Numeric
225662,ZGentamicin (Peak),0,Numeric
225670,ZLDL measured,0,Numeric
225676,ZPhenobarbital,0,Numeric
225678,ZPlatelet Count,0,Numeric
225679,ZProcan,0,Numeric
225680,ZProcan Napa,0,Numeric
225683,ZSed Rate,0,Numeric
225685,Thiocynate,0,Numeric
225686,ZThrombin,0,Numeric
225688,ZTobramycin (Peak),0,Numeric
225689,Insertion kit used (PICC Line),0,Checkbox
225694,ZTropinin - T,0,Numeric
225697,ZVancomycin (Peak),0,Numeric
225700,Immediate complications (CVL),0,Checkbox
225701,Transparent dressing applied and dated (CVL),0,Checkbox
225702,Follow-up chest X-RAY ordered (CVL),0,Checkbox
225704,Site cleaned with ChloraPrep(TM) (CVL),0,Checkbox
225705,Hand cleansing prior to procedure (CVL),0,Checkbox
225706,Insertion kit used (CVL),0,Checkbox
225707,Central Line ordered on POE,0,Checkbox
225708,Immediate complications (PICC),0,Checkbox
225714,Location (A-Line),0,Text
225717,Guidewire (A-Line),0,Text
225718,Ultrasound (A-Line),0,Text
225719,Number of operators (A-Line),0,Text
225721,Acuity (A-Line),0,Text
225727,IABP Line Tip Cultured,0,Checkbox
225733,Indwelling Port (PortaCath) Line Tip Cultured,0,Checkbox
225774,CCO PAC Dressing Type,0,Text
225775,Cordis Introducer Dressing Type,0,Text
225776,Dialysis Catheter Dressing Type,0,Text
225777,Tunneled (Hickman) Dressing Type,0,Text
225778,IABP Dressing Type,0,Text
225779,Midline Dressing Type,0,Text
225780,Multi Lumen Dressing Type,0,Text
225781,PA Catheter Dressing Type,0,Text
225782,Pheresis Catheter Dressing Type,0,Text
225784,Indwelling Port (PortaCath) Dressing Type,0,Text
225785,Presep Catheter Dressing Type,0,Text
225786,Sheath Dressing Type,0,Text
225787,Trauma Line Dressing Type,0,Text
225788,Triple Introducer Dressing Type,0,Text
225790,Site cleaned with ChloraPrep(TM) (PICC),0,Checkbox
226005,Sterile field maintained throughout procedure (CVL),0,Checkbox
226007,Number of operators (PA line),0,Text
226008,Arterial line sutured,0,Checkbox
226009,Dressing applied and dated (THCEN),0,Checkbox
226010,Number of operators (PACEN),0,Text
226011,Number of attempts (PACEN),0,Numeric
226012,Dressing applied and dated (PACEN),0,Checkbox
226014,Dressing applied and dated (LP),0,Checkbox
226064,ZVancomycin (Trough),0,Numeric
226065,ZVancomycin (Random),0,Numeric
226066,ZTobramycin (Trough),0,Numeric
226067,ZTobramycin (Random),0,Numeric
226068,ZGentamicin (Trough),0,Numeric
226069,ZGentamicin (Random),0,Numeric
226127,ICP Line Dressing Type,0,Text
226161,Sterile field maintained throughout procedure (PICC),0,Checkbox
226162,Sterile field maintained throughout procedure (PA line),0,Checkbox
226164,Sterile field maintained throughout procedure (A-Line),0,Checkbox
226166,No Complications (Intubation),0,Checkbox
226188,Timeout Performed by (Intubation),0,Text
226189,Patient identified correctly by 2 means (Intubation),0,Text
226190,Hand Cleansing prior to procedure (Intubation),0,Checkbox
226191,Barrier precautions in place (Intubation),0,Text
226226,Enteral Nutriton Residuals,0,Numeric
226228,Gender,0,Text
226230,Attending/Supervisor is Clinician Operator (CVL),0,Checkbox
226232,Present during key moments and agree with checklist (CVL),0,Checkbox
226239,Number of operators (PICC),0,Text
226259,ZOn Pressors,0,Checkbox
226260,Mechanically Ventilated,0,Checkbox
226429,ETT Type (Intubation),0,Text
226430,Complications (Intubation),0,Text
226431,Verification of (Intubation),0,Text
226432,Drugs (Intubation),0,Text
226439,Complications (PACEN),0,Text
226443,Complications (LP),0,Text
226523,Barrier precautions in place (A-Line),0,Text
226524,Complications (A-Line),0,Text
226525,Indications (A-Line),0,Text
226526,Patient identified correctly (A-Line),0,Text
226527,Timeout performed by (A-Line),0,Text
226528,Verification of (A-Line),0,Text
226535,ZPotassium (whole blood),0,Numeric
226545,Race,0,Text
226740,APACHE II Diagnosistic weight factors - Medical,0,Text
226741,APACHE II Diagnosistic weight factors - Surgical emergency,0,Text
226742,APACHE II Diagnosistic weight factors - Surgical,0,Text
226746,ApacheII chronic health,0,Text
226747,APACHEII-Chronic health points,0,Text
226750,Chronic Dilaysis,0,Checkbox
226770,PO2ApacheIIValue,0,Numeric
226849,RA (mean) pressure (PA Line),0,Numeric
226850,RV systolic pressure(PA Line),0,Numeric
226851,RV diastolic pressure(PA Line),0,Numeric
226852,PA systolic pressure(PA Line),0,Numeric
226853,PA diastolic pressure(PA Line),0,Numeric
226854,PCWP (v wave) (PA Line),0,Numeric
226855,PCWP (mean) (PA Line),0,Numeric
226857,PA mean pressure (PA Line),0,Numeric
226858,CO pressure (PA Line),0,Numeric
226859,CI pressure (PA Line),0,Numeric
226860,RA %O2 Saturation (PA Line),0,Numeric
226861,ART %O2 saturation (PA Line),0,Numeric
226862,PA %O2 Saturation (PA Line),0,Numeric
226863,PVR %O2 Saturation (PA Line),0,Numeric
226865,SVR %O2 Saturation (PA Line),0,Numeric
226892,Re-admit < 48 hours,0,Checkbox
226893,Coefficient Hospital Mortality,0,Text
226894,Coefficient ICU length of stay,0,Text
226979,Admission location,0,Text
226985,APACHE IV diagnosis choice 1,0,Text
226986,APACHE IV diagnosis choice 2,0,Text
226987,APACHE IV diagnosis,0,Text
226988,APACHE IV main groups non-operative,0,Text
226989,APACHE IV main groups operative,0,Text
227002,CABG Patient,0,Checkbox
227003,Chronic health on admission,0,Text
227007,Diabetes,0,Checkbox
227008,Ejection Fraction,0,Numeric
227009,FiO2_ApacheIV_old,0,Numeric
227011,GCSEye_ApacheIV,0,Text
